"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"9a9df9e0-284f-4507-bff7-627e253c592b","Kyle","Pitts","60.0","28.1","W/T85","W/T","Atlanta Falcons",,
"b29829c3-e987-4937-b5a6-b297ddcb7ffc","Ray-Ray","McCloud III","60.0","26.5","W/T85","W/T","Atlanta Falcons",,
"dd6af4c9-645a-41a5-9e42-9fc0644241b0","Robert","Woods","60.0","23.2","W/T85","W/T","Houston Texans",,
"112c6c3a-3b92-42a1-805f-3f4f8e8bf98e","Tyler","Allgeier","60.0","22.5","RB45","RB","Atlanta Falcons",,
"9beae30e-1dbf-41df-8d9d-009142885c8d","Jordan","Mason","60.0","13.6","RB45","RB","San Francisco 49ers",,
"c070f452-503b-4d7f-bb65-d82019968b02","MarShawn","Lloyd","60.0","13.1","RB45","RB","Green Bay Packers",,
"bf8aaa6a-1743-4763-94d1-53003c1ca755","Hayden","Hurst","60.0","12.9","W/T85","W/T","Los Angeles Chargers",,
"8fcff89d-1e89-4dbe-9475-54f0483a0a23","Xavier","Hutchinson","60.0","10.8","W/T85","W/T","Houston Texans",,
"a1d205ac-29c3-43b7-8524-b416b08d7211","Dyami","Brown","60.0","10.7","W/T85","W/T","Washington Commanders",,
"cbddfeaa-204f-4005-b62e-d9e5b2a35e56","Antoine","Green","60.0","9.6","W/T85","W/T","Detroit Lions",,
"0c0f0a35-b56d-4682-b7a8-ef3ee789e88b","Johnny","Mundt","60.0","9.2","W/T85","W/T","Minnesota Vikings",,
"24afe6c4-fda6-47bb-bb6c-ac5f83ce65ed","Cordarrelle","Patterson","60.0","9.2","RB45","RB","Pittsburgh Steelers",,
"cb1f3283-e9af-4f29-8738-b69ac0285039","Andrei","Iosivas","60.0","9.1","W/T85","W/T","Cincinnati Bengals",,
"3b4946f7-3d71-4b4f-a2ab-98bb56ab8cf4","Luke","McCaffrey","60.0","9.0","W/T85","W/T","Washington Commanders",,
"69195caa-91a6-407f-b043-154bb8a3aaf6","Anthony","Richardson","60.0","8.9","QB26","QB","Indianapolis Colts",,
"c488e4b3-ab47-4084-a44b-02cd24293374","Bo","Melton","60.0","8.7","W/T85","W/T","Green Bay Packers",,
"74d0dd3b-ea01-4ac0-af4a-09e62aa659d0","DJ","Chark Jr.","60.0","7.6","W/T85","W/T","Los Angeles Chargers",,
"c153858d-db6d-4f77-9029-e15215f312ec","Brandon","Powell","60.0","7.3","W/T85","W/T","Minnesota Vikings",,
"652484d1-bf35-426d-a6f5-3116c8cebd2a","Kyle","Juszczyk","60.0","6.5","RB45","RB","San Francisco 49ers",,
"08684201-468b-4603-b358-5bbfceb724e9","Charlie","Kolar","60.0","6.1","W/T85","W/T","Baltimore Ravens",,
"66c89643-1b88-464c-b6d2-8c049aade567","Trent","Sherfield","60.0","5.8","W/T85","W/T","Minnesota Vikings",,
"7be956f0-353e-4f29-a9b6-e79818b36c6a","Roman","Wilson","60.0","5.6","W/T85","W/T","Pittsburgh Steelers",,
"fdffb552-02e1-4576-a18d-5f15c39d53eb","Chris","Conley","60.0","5.0","W/T85","W/T","San Francisco 49ers",,
"f877fc4d-14b4-4a54-83df-addee6124219","Jordan","Whittington","60.0","4.7","W/T85","W/T","Los Angeles Rams",,
"b4e35c8a-7d43-4e5a-a9a1-e203f3a31241","Malik","Heath","60.0","4.4","W/T85","W/T","Green Bay Packers",,
"195a64a9-63fc-46af-99f0-19fce8a27b92","Trey","Palmer","60.0","4.3","W/T85","W/T","Tampa Bay Buccaneers",,
"7e44f788-a484-4414-a3e2-23fa2f4e241a","Zach","Pascal","60.0","3.5","W/T85","W/T","Arizona Cardinals",,
"dbebff20-471b-4b35-93cc-6c9f1801f4f6","Colby","Parkinson","60.0","3.5","W/T85","W/T","Los Angeles Rams",,
"048806e9-e7c2-4f60-bcd7-985ed287f3ef","Jonnu","Smith","60.0","3.2","W/T85","W/T","Miami Dolphins",,
"fbe12b44-60ad-4158-b2a3-b0f07c3ef794","Jaylen","Waddle","60.0","3.1","W/T85","W/T","Miami Dolphins",,
"1f1b6bb4-833d-4d75-bbbe-4d1cdca2889a","Sione","Vaki","60.0","3.1","RB45","RB","Detroit Lions",,
"58c46e1e-a384-4f51-85ff-8e34f56214e2","Ainias","Smith","60.0","3.0","W/T85","W/T","Philadelphia Eagles",,
"e0cff523-3c2b-4702-8f07-261db67f79af","Ty","Chandler","60.0","3.0","RB45","RB","Minnesota Vikings",,
"be68c76d-1ffb-400b-914e-e11bd1f86d17","Jeremy","McNichols","60.0","2.6","RB45","RB","Washington Commanders",,
"43016b82-b925-4b40-9d73-0ebc6dc0f51d","Troy","Franklin","60.0","2.6","W/T85","W/T","Denver Broncos",,
"6fa4b172-7562-4c64-9837-a271e56c81f9","Ronnie","Bell","60.0","2.4","W/T85","W/T","San Francisco 49ers",,
"e57518d7-7d50-476c-a73b-283566b234ef","Adam","Trautman","60.0","2.3","W/T85","W/T","Denver Broncos",,
"580da218-89c8-4a66-9b18-0d4e6a54fc7c","Stone","Smartt","60.0","2.3","W/T85","W/T","Los Angeles Chargers",,
"4691b4c9-b19b-4db4-95f3-32b0fd06391a","Odell","Beckham Jr.","60.0","1.8","W/T85","W/T",,,
"c175f756-1d2e-4c92-b407-efdcc3478382","Hassan","Haskins","60.0","1.4","RB45","RB","Los Angeles Chargers",,
"b51bd851-4406-4634-a67e-65132dee1ab9","Sean","Tucker","60.0","1.1","RB45","RB","Tampa Bay Buccaneers",,
"a6b1676f-70c8-49c4-b476-ba35795fa1fd","Rasheen","Ali","60.0","1.0","RB45","RB","Baltimore Ravens",,
"bf1b5f54-3cc7-453c-8ee6-1280cfd8f902","Kylen","Granson","60.0","1.0","W/T85","W/T","Indianapolis Colts",,
"836509b2-3f01-4cb0-b3c5-a5328d4cdb5f","Payne","Durham","60.0","0.7","W/T85","W/T","Tampa Bay Buccaneers",,
"2caf43f3-7206-40c3-9270-eb4ec10f1548","Devin","Culp","60.0","0.2","W/T85","W/T","Tampa Bay Buccaneers",,
"e3bb4484-df72-406f-ae92-59396bced65d","Royce","Freeman","60.0","0.0","RB45","RB","Chicago Bears",,
"65d9b05e-3e24-4406-8a7c-93dc477f4f9e","Carson","Wentz","60.0","0.0","QB26","QB","Kansas City Chiefs",,
"8bb86603-4fb6-4b7b-aa81-10fd9844864e","Jordan","Howard","60.0","0.0","RB45","RB",,,
"bc436f34-26a5-40e5-9f2e-f3ae8d9d0d29","Troy","Hairston","60.0","0.0","RB45","RB","Houston Texans",,
"70f20a03-bb6a-4cb5-95f0-1c42121ff46b","Justin","Fields","60.0","0.0","QB26","QB","Pittsburgh Steelers",,
"990a064d-6b07-4280-9912-9223119b0d24","Tyler","Shough","60.0","0.0","QB26","QB",,,
"1f067587-9aba-49c3-bc0e-ada7a00af7a6","Mitchell","Trubisky","60.0","0.0","QB26","QB","Buffalo Bills",,
"32246ad3-a6b9-407b-882a-027f24aa344b","Hendon","Hooker","60.0","0.0","QB26","QB","Detroit Lions",,
"e4bed0cc-1fb2-42bc-9b17-15fda3b19cc2","Jake","Lampman","60.0","0.0","W/T85","W/T",,,
"e7477f3f-0ab3-42f8-abe5-95a78147eda7","Owen","Wright","60.0","0.0","RB45","RB","Baltimore Ravens",,
"a04b8db0-b135-4147-bffe-e384e9b32ace","Jimmy","Garoppolo","60.0","0.0","QB26","QB","Los Angeles Rams",,
"a723178d-61f6-4257-ae3e-298c3cf48584","Ty","Montgomery","60.0","0.0","W/T85","W/T",,,
