"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"83e10d49-d7bf-4492-8e06-6b4153c56dab","Britain","Covey",,"0.0",,"WR","Philadelphia Eagles","OUT",
"971bebc6-37cf-494e-afaf-697bf715c1c9","Shane","Buechele",,"0.0",,"QB","Buffalo Bills","OUT",
"9852d5bd-e84a-49b9-8b7d-178ee576a5b8","Brenden","Rice",,"0.0",,"WR","Los Angeles Chargers","OUT",
"99c7351f-56d1-4298-9362-279d03eba4d5","Ian","Book",,"0.0",,"QB",,,
"9a570b92-4573-44a4-b9c1-72bd00f44677","Ryan","Miller",,"0.0",,"WR","Tampa Bay Buccaneers",,
"9decd1b5-7f5e-4306-ad26-64ececc5bbbb","John","FitzPatrick",,"0.0",,"TE","Green Bay Packers",,
"a3c00788-c50c-47dd-a6bf-e7ca36c69e5f","Roman","Wilson",,"0.0",,"WR","Pittsburgh Steelers","QUESTIONABLE",
"a52d4d55-06aa-4528-8a99-96198201b9cd","Mitchell","Trubisky",,"0.0",,"QB","Buffalo Bills",,
"a7dcad4b-474a-4c7c-96e4-ff5d608b0157","Owen","Wright",,"0.0",,"RB","Baltimore Ravens","OUT",
"ad7cd13d-6f52-4c5f-a078-0c492dfd98c0","Mike","White",,"0.0",,"QB","Buffalo Bills",,
"bb43f030-720e-4d2f-9f06-e2f2d272d65f","Zach","Wilson",,"0.0",,"QB","Denver Broncos",,
"bbae741b-1f6d-4aee-9d16-bcde70032296","Kyle","Trask",,"0.0",,"QB","Tampa Bay Buccaneers",,
"ca706b67-18bd-45b3-bb9d-90fc4fa2d591","Tyler","Badie",,"0.0",,"RB","Denver Broncos","QUESTIONABLE",
"d98e9de3-84ff-4e7d-b50b-3ca03c24c415","Dalton","Keene",,"0.0",,"TE","Houston Texans","OUT",
"dd2330b6-2007-4b76-917d-b382132f350d","Deonte","Harty",,"0.0",,"WR","Baltimore Ravens","OUT",
"e96f4c64-f546-4d23-bc86-96fe6ed69426","Case","Keenum",,"0.0",,"QB","Houston Texans","OUT",
